id,lang,pecha name,url
I84C730A1,bo,Tsangpa Gyare Yeshe Dorje,https://github.com/OpenPecha-Data/I84C730A1
I0411E0D7,en,Tsarchen Losal Gyatso,https://github.com/OpenPecha-Data/I0411E0D7
I6ABF89B7,bo,Tsarchen Losal Gyatso,https://github.com/OpenPecha-Data/I6ABF89B7
ID4D44ADA,en,Tsele Natsok Rangdrol Series,https://github.com/OpenPecha-Data/ID4D44ADA
IA00274D8,bo,Tsele Natsok Rangdrol Series,https://github.com/OpenPecha-Data/IA00274D8
I4C85B4AF,en,Tsongkhapa Lobzang Drakpa Series,https://github.com/OpenPecha-Data/I4C85B4AF
I99EED9D1,de,Tsongkhapa Lobzang Drakpa Series,https://github.com/OpenPecha-Data/I99EED9D1
I1B9E8436,es,Tsongkhapa Lobzang Drakpa Series,https://github.com/OpenPecha-Data/I1B9E8436
I04609035,fr,Tsongkhapa Lobzang Drakpa Series,https://github.com/OpenPecha-Data/I04609035
IFD7CF250,it,Tsongkhapa Lobzang Drakpa Series,https://github.com/OpenPecha-Data/IFD7CF250
I05A24507,pt,Tsongkhapa Lobzang Drakpa Series,https://github.com/OpenPecha-Data/I05A24507
IE19BE9AE,bo,Tsongkhapa Lobzang Drakpa Series,https://github.com/OpenPecha-Data/IE19BE9AE
I34D9F8F9,en,Tsultrim Zangpo,https://github.com/OpenPecha-Data/I34D9F8F9
I4B482257,zh,Tsultrim Zangpo,https://github.com/OpenPecha-Data/I4B482257
IC326670C,bo,Tsultrim Zangpo,https://github.com/OpenPecha-Data/IC326670C
IED0131C1,en,Tulku Rigdzin Pema,https://github.com/OpenPecha-Data/IED0131C1
I490E8832,bo,Tulku Rigdzin Pema,https://github.com/OpenPecha-Data/I490E8832
I1F9D7B77,en,Tulku Thondup,https://github.com/OpenPecha-Data/I1F9D7B77
I32F33863,fr,Tulku Thondup,https://github.com/OpenPecha-Data/I32F33863
I866B40D4,bo,Tulku Thondup,https://github.com/OpenPecha-Data/I866B40D4
ID040BA04,en,Tulku Urgyen Rinpoche,https://github.com/OpenPecha-Data/ID040BA04
I6A777F9A,bo,Tulku Urgyen Rinpoche,https://github.com/OpenPecha-Data/I6A777F9A
I00671F68,en,Tulku Zangpo Drakpa,https://github.com/OpenPecha-Data/I00671F68
I44F5C707,de,Tulku Zangpo Drakpa,https://github.com/OpenPecha-Data/I44F5C707
I55DAA796,fr,Tulku Zangpo Drakpa,https://github.com/OpenPecha-Data/I55DAA796
I51D45E39,bo,Tulku Zangpo Drakpa,https://github.com/OpenPecha-Data/I51D45E39
IBCD29834,en,Tupten Chöpel,https://github.com/OpenPecha-Data/IBCD29834
ICAFF22C9,zh,Tupten Chöpel,https://github.com/OpenPecha-Data/ICAFF22C9
IC1967B81,bo,Tupten Chöpel,https://github.com/OpenPecha-Data/IC1967B81
IA3EF389F,en,Vairotsana Series,https://github.com/OpenPecha-Data/IA3EF389F
I48C5CA50,bo,Vairotsana Series,https://github.com/OpenPecha-Data/I48C5CA50
I88CDBD58,en,Yangchen Drubpe Dorje Series,https://github.com/OpenPecha-Data/I88CDBD58
I2F7F2832,bo,Yangchen Drubpe Dorje Series,https://github.com/OpenPecha-Data/I2F7F2832
I01BBF3B6,en,Yangthang Rinpoche Series,https://github.com/OpenPecha-Data/I01BBF3B6
IFD13DDCB,de,Yangthang Rinpoche Series,https://github.com/OpenPecha-Data/IFD13DDCB
IFAAD7A7F,fr,Yangthang Rinpoche Series,https://github.com/OpenPecha-Data/IFAAD7A7F
IA4637858,zh,Yangthang Rinpoche Series,https://github.com/OpenPecha-Data/IA4637858
ID22D704E,bo,Yangthang Rinpoche Series,https://github.com/OpenPecha-Data/ID22D704E
I93995979,en,Yeshe Dorje,https://github.com/OpenPecha-Data/I93995979
I7059EB13,bo,Yeshe Dorje,https://github.com/OpenPecha-Data/I7059EB13
I765CF86B,en,Yeshe Tsogyal Series,https://github.com/OpenPecha-Data/I765CF86B
IF08A0BCF,de,Yeshe Tsogyal Series,https://github.com/OpenPecha-Data/IF08A0BCF
I40C090A4,es,Yeshe Tsogyal Series,https://github.com/OpenPecha-Data/I40C090A4
I7EB5541D,fr,Yeshe Tsogyal Series,https://github.com/OpenPecha-Data/I7EB5541D
I3F749F1E,it,Yeshe Tsogyal Series,https://github.com/OpenPecha-Data/I3F749F1E
I953E9799,nl,Yeshe Tsogyal Series,https://github.com/OpenPecha-Data/I953E9799
I7ECB15AD,pt,Yeshe Tsogyal Series,https://github.com/OpenPecha-Data/I7ECB15AD
I64800606,zh,Yeshe Tsogyal Series,https://github.com/OpenPecha-Data/I64800606
I9A6AF47F,bo,Yeshe Tsogyal Series,https://github.com/OpenPecha-Data/I9A6AF47F
IFB283BBB,en,Yukhok Chöying Rangdrol Series,https://github.com/OpenPecha-Data/IFB283BBB
I3DC1BF43,de,Yukhok Chöying Rangdrol Series,https://github.com/OpenPecha-Data/I3DC1BF43
I1C154654,fr,Yukhok Chöying Rangdrol Series,https://github.com/OpenPecha-Data/I1C154654
I4351A478,pt,Yukhok Chöying Rangdrol Series,https://github.com/OpenPecha-Data/I4351A478
I4DB74012,zh,Yukhok Chöying Rangdrol Series,https://github.com/OpenPecha-Data/I4DB74012
I2C575D1D,bo,Yukhok Chöying Rangdrol Series,https://github.com/OpenPecha-Data/I2C575D1D
I69C05F35,en,Words of the Buddha,https://github.com/OpenPecha-Data/I69C05F35
I318AB7B4,de,Words of the Buddha,https://github.com/OpenPecha-Data/I318AB7B4
I8A4DAFB6,es,Words of the Buddha,https://github.com/OpenPecha-Data/I8A4DAFB6
ID66DE09B,fr,Words of the Buddha,https://github.com/OpenPecha-Data/ID66DE09B
I283DD726,it,Words of the Buddha,https://github.com/OpenPecha-Data/I283DD726
ID7900D0C,pt,Words of the Buddha,https://github.com/OpenPecha-Data/ID7900D0C
IABEEAAD4,zh,Words of the Buddha,https://github.com/OpenPecha-Data/IABEEAAD4
I50A8FBA1,bo,Words of the Buddha,https://github.com/OpenPecha-Data/I50A8FBA1
I0860E976,en,Āryaśūra Series,https://github.com/OpenPecha-Data/I0860E976
I01766614,de,Āryaśūra Series,https://github.com/OpenPecha-Data/I01766614
I262674B5,es,Āryaśūra Series,https://github.com/OpenPecha-Data/I262674B5
I202EE8F2,fr,Āryaśūra Series,https://github.com/OpenPecha-Data/I202EE8F2
I6A76FE76,it,Āryaśūra Series,https://github.com/OpenPecha-Data/I6A76FE76
ICCA60679,nl,Āryaśūra Series,https://github.com/OpenPecha-Data/ICCA60679
IC649C46C,bo,Āryaśūra Series,https://github.com/OpenPecha-Data/IC649C46C
I249E63E9,en,Aśvaghoṣa Series,https://github.com/OpenPecha-Data/I249E63E9
I5DBDD160,bo,Aśvaghoṣa Series,https://github.com/OpenPecha-Data/I5DBDD160
I876869D4,en,Atiśa Dīpaṃkara Series,https://github.com/OpenPecha-Data/I876869D4
I02EECECC,de,Atiśa Dīpaṃkara Series,https://github.com/OpenPecha-Data/I02EECECC
I2044B3FE,es,Atiśa Dīpaṃkara Series,https://github.com/OpenPecha-Data/I2044B3FE
I1673A3BF,fr,Atiśa Dīpaṃkara Series,https://github.com/OpenPecha-Data/I1673A3BF
I34ADE417,it,Atiśa Dīpaṃkara Series,https://github.com/OpenPecha-Data/I34ADE417
I0A12EA51,nl,Atiśa Dīpaṃkara Series,https://github.com/OpenPecha-Data/I0A12EA51
IAAC41932,pt,Atiśa Dīpaṃkara Series,https://github.com/OpenPecha-Data/IAAC41932
IAEA36EB6,bo,Atiśa Dīpaṃkara Series,https://github.com/OpenPecha-Data/IAEA36EB6
I9DA9144F,en,Buddha Śākyamuni,https://github.com/OpenPecha-Data/I9DA9144F
IB405544A,de,Buddha Śākyamuni,https://github.com/OpenPecha-Data/IB405544A
I2AF77F7D,es,Buddha Śākyamuni,https://github.com/OpenPecha-Data/I2AF77F7D
IFFD8F8FA,fr,Buddha Śākyamuni,https://github.com/OpenPecha-Data/IFFD8F8FA
IB86FA4EF,it,Buddha Śākyamuni,https://github.com/OpenPecha-Data/IB86FA4EF
I34D4D1DD,nl,Buddha Śākyamuni,https://github.com/OpenPecha-Data/I34D4D1DD
I6B9E75C3,bo,Buddha Śākyamuni,https://github.com/OpenPecha-Data/I6B9E75C3
IC7E22217,en,Buddhagupta,https://github.com/OpenPecha-Data/IC7E22217
I18244548,fr,Buddhagupta,https://github.com/OpenPecha-Data/I18244548
IB2B7D13D,pt,Buddhagupta,https://github.com/OpenPecha-Data/IB2B7D13D
I4BD9F852,bo,Buddhagupta,https://github.com/OpenPecha-Data/I4BD9F852
I3200CE3B,en,Candragomin Series,https://github.com/OpenPecha-Data/I3200CE3B
I5A450541,bo,Candragomin Series,https://github.com/OpenPecha-Data/I5A450541
I6DF3B87B,en,Candrakīrti Series,https://github.com/OpenPecha-Data/I6DF3B87B
ID0FFCE55,bo,Candrakīrti Series,https://github.com/OpenPecha-Data/ID0FFCE55
IBECEA84C,en,Dharmakīrti Series,https://github.com/OpenPecha-Data/IBECEA84C
I3842B14A,bo,Dharmakīrti Series,https://github.com/OpenPecha-Data/I3842B14A
I4722C592,en,Garab Dorje,https://github.com/OpenPecha-Data/I4722C592
I81D36A47,zh,Garab Dorje,https://github.com/OpenPecha-Data/I81D36A47
I332BF12A,bo,Garab Dorje,https://github.com/OpenPecha-Data/I332BF12A
I52F3F0A5,en,Haribhadra Series,https://github.com/OpenPecha-Data/I52F3F0A5
I791757A5,bo,Haribhadra Series,https://github.com/OpenPecha-Data/I791757A5
I7E5EB56E,en,Bhikṣuṇī Lakṣmī,https://github.com/OpenPecha-Data/I7E5EB56E
ID902AA9A,bo,Bhikṣuṇī Lakṣmī,https://github.com/OpenPecha-Data/ID902AA9A
I680A654B,en,Mandāravā Series,https://github.com/OpenPecha-Data/I680A654B
IC328D213,bo,Mandāravā Series,https://github.com/OpenPecha-Data/IC328D213
IA0493644,en,Mātṛcetra,https://github.com/OpenPecha-Data/IA0493644
IC19A54AC,bo,Mātṛcetra,https://github.com/OpenPecha-Data/IC19A54AC
I2225682D,en,Nāgārjuna,https://github.com/OpenPecha-Data/I2225682D
ID090D0DE,de,Nāgārjuna,https://github.com/OpenPecha-Data/ID090D0DE
IB59449B5,es,Nāgārjuna,https://github.com/OpenPecha-Data/IB59449B5
IBC119842,fr,Nāgārjuna,https://github.com/OpenPecha-Data/IBC119842
IAC4AC4BC,it,Nāgārjuna,https://github.com/OpenPecha-Data/IAC4AC4BC
IF7B71848,pt,Nāgārjuna,https://github.com/OpenPecha-Data/IF7B71848
IA7ABD739,bo,Nāgārjuna,https://github.com/OpenPecha-Data/IA7ABD739
IC31D3528,en,Nāropa,https://github.com/OpenPecha-Data/IC31D3528
ID244D410,bo,Nāropa,https://github.com/OpenPecha-Data/ID244D410
IAC5E3DED,en,Padampa Sangye,https://github.com/OpenPecha-Data/IAC5E3DED
I5AF53029,bo,Padampa Sangye,https://github.com/OpenPecha-Data/I5AF53029
I9AFFB560,en,Padmasambhava,https://github.com/OpenPecha-Data/I9AFFB560
I93489BEA,bo,Padmasambhava,https://github.com/OpenPecha-Data/I93489BEA
I443BF3AD,en,Kashmiri Śākyaśrībhadra,https://github.com/OpenPecha-Data/I443BF3AD
IFCD8F4C9,de,Kashmiri Śākyaśrībhadra,https://github.com/OpenPecha-Data/IFCD8F4C9
IC32629C4,es,Kashmiri Śākyaśrībhadra,https://github.com/OpenPecha-Data/IC32629C4
I3A825313,bo,Kashmiri Śākyaśrībhadra,https://github.com/OpenPecha-Data/I3A825313
I8DF24580,en,Śāntarakṣita,https://github.com/OpenPecha-Data/I8DF24580
I563F8C49,bo,Śāntarakṣita,https://github.com/OpenPecha-Data/I563F8C49
I982DC30C,en,Śāntideva Series,https://github.com/OpenPecha-Data/I982DC30C
I03553A57,de,Śāntideva Series,https://github.com/OpenPecha-Data/I03553A57
IA634ED82,es,Śāntideva Series,https://github.com/OpenPecha-Data/IA634ED82
I73492572,fr,Śāntideva Series,https://github.com/OpenPecha-Data/I73492572
IE4167195,pt,Śāntideva Series,https://github.com/OpenPecha-Data/IE4167195
I47BB61B8,bo,Śāntideva Series,https://github.com/OpenPecha-Data/I47BB61B8
I4CFE910E,en,Śāntigarbha,https://github.com/OpenPecha-Data/I4CFE910E
I3C441DEE,bo,Śāntigarbha,https://github.com/OpenPecha-Data/I3C441DEE
I94A937EA,en,Śavari,https://github.com/OpenPecha-Data/I94A937EA
I4A894A84,bo,Śavari,https://github.com/OpenPecha-Data/I4A894A84
IF0723E24,en,Smṛtijñānakīrti,https://github.com/OpenPecha-Data/IF0723E24
I8A157224,bo,Smṛtijñānakīrti,https://github.com/OpenPecha-Data/I8A157224
I97FDF594,en,Śrī Siṃha,https://github.com/OpenPecha-Data/I97FDF594
IEE5466ED,bo,Śrī Siṃha,https://github.com/OpenPecha-Data/IEE5466ED
IF99A2BA5,en,Tilopa,https://github.com/OpenPecha-Data/IF99A2BA5
I1D5111E8,zh,Tilopa,https://github.com/OpenPecha-Data/I1D5111E8
I91691859,bo,Tilopa,https://github.com/OpenPecha-Data/I91691859
IEABB2A00,en,Vajrāyudha,https://github.com/OpenPecha-Data/IEABB2A00
I4B56BE43,de,Vajrāyudha,https://github.com/OpenPecha-Data/I4B56BE43
IC858DC42,es,Vajrāyudha,https://github.com/OpenPecha-Data/IC858DC42
I0BC8CDF2,fr,Vajrāyudha,https://github.com/OpenPecha-Data/I0BC8CDF2
I8DB41D48,nl,Vajrāyudha,https://github.com/OpenPecha-Data/I8DB41D48
I8A11B1D8,bo,Vajrāyudha,https://github.com/OpenPecha-Data/I8A11B1D8
I643FB674,en,Vasubandhu,https://github.com/OpenPecha-Data/I643FB674
ID1471576,bo,Vasubandhu,https://github.com/OpenPecha-Data/ID1471576
IB28EEDF1,en,Vimalamitra,https://github.com/OpenPecha-Data/IB28EEDF1
IBF4C4252,bo,Vimalamitra,https://github.com/OpenPecha-Data/IBF4C4252
IC1F9A483,en,Virūpa,https://github.com/OpenPecha-Data/IC1F9A483
I5554CC9C,bo,Virūpa,https://github.com/OpenPecha-Data/I5554CC9C
IE3E47536,en,Abhidharma Series,https://github.com/OpenPecha-Data/IE3E47536
I22886664,fr,Abhidharma Series,https://github.com/OpenPecha-Data/I22886664
IFA9095D3,bo,Abhidharma Series,https://github.com/OpenPecha-Data/IFA9095D3
I651DF141,en,Abhidharmakośa Series,https://github.com/OpenPecha-Data/I651DF141
I5E2FE5D7,fr,Abhidharmakośa Series,https://github.com/OpenPecha-Data/I5E2FE5D7
I74674498,bo,Abhidharmakośa Series,https://github.com/OpenPecha-Data/I74674498
I097835F9,en,Abhisamayālaṃkāra Series,https://github.com/OpenPecha-Data/I097835F9
I20617ADD,es,Abhisamayālaṃkāra Series,https://github.com/OpenPecha-Data/I20617ADD
I676A96D3,bo,Abhisamayālaṃkāra Series,https://github.com/OpenPecha-Data/I676A96D3
I80CBA1E0,en,Acala Series,https://github.com/OpenPecha-Data/I80CBA1E0
I48DE5E6D,bo,Acala Series,https://github.com/OpenPecha-Data/I48DE5E6D
I0C3808E9,en,Acrostic Series,https://github.com/OpenPecha-Data/I0C3808E9
I040F8663,de,Acrostic Series,https://github.com/OpenPecha-Data/I040F8663
IAB2202A2,fr,Acrostic Series,https://github.com/OpenPecha-Data/IAB2202A2
I44B4022D,bo,Acrostic Series,https://github.com/OpenPecha-Data/I44B4022D
IA8FD8B90,en,Advice Series,https://github.com/OpenPecha-Data/IA8FD8B90
I6F464147,de,Advice Series,https://github.com/OpenPecha-Data/I6F464147
I31DD5A79,es,Advice Series,https://github.com/OpenPecha-Data/I31DD5A79
IB959D1D0,fr,Advice Series,https://github.com/OpenPecha-Data/IB959D1D0
I420C0732,it,Advice Series,https://github.com/OpenPecha-Data/I420C0732
I6A28CC9C,pt,Advice Series,https://github.com/OpenPecha-Data/I6A28CC9C
I484F8948,zh,Advice Series,https://github.com/OpenPecha-Data/I484F8948
IF149BF6A,bo,Advice Series,https://github.com/OpenPecha-Data/IF149BF6A
I469211FF,en,Akṣobhya Series,https://github.com/OpenPecha-Data/I469211FF
IB3111941,bo,Akṣobhya Series,https://github.com/OpenPecha-Data/IB3111941
I07C8470F,en,Amitābha and Sukhāvatī Series,https://github.com/OpenPecha-Data/I07C8470F
I5E262287,de,Amitābha and Sukhāvatī Series,https://github.com/OpenPecha-Data/I5E262287
IA1CA500A,es,Amitābha and Sukhāvatī Series,https://github.com/OpenPecha-Data/IA1CA500A
IBEDBB379,fr,Amitābha and Sukhāvatī Series,https://github.com/OpenPecha-Data/IBEDBB379
IFB4C0190,it,Amitābha and Sukhāvatī Series,https://github.com/OpenPecha-Data/IFB4C0190
I8B8F4DBA,nl,Amitābha and Sukhāvatī Series,https://github.com/OpenPecha-Data/I8B8F4DBA
ID776D4ED,pt,Amitābha and Sukhāvatī Series,https://github.com/OpenPecha-Data/ID776D4ED
IA8E6B454,zh,Amitābha and Sukhāvatī Series,https://github.com/OpenPecha-Data/IA8E6B454
I13151461,bo,Amitābha and Sukhāvatī Series,https://github.com/OpenPecha-Data/I13151461
I647FB5F9,en,Amitāyus Series,https://github.com/OpenPecha-Data/I647FB5F9
IBF015FB1,de,Amitāyus Series,https://github.com/OpenPecha-Data/IBF015FB1
IBA7D4265,fr,Amitāyus Series,https://github.com/OpenPecha-Data/IBA7D4265
IDD7C7944,bo,Amitāyus Series,https://github.com/OpenPecha-Data/IDD7C7944
IC62B8C44,en,Arts and Crafts Series,https://github.com/OpenPecha-Data/IC62B8C44
I72F063F4,bo,Arts and Crafts Series,https://github.com/OpenPecha-Data/I72F063F4
IDFE38DD8,en,Aspiration Prayers,https://github.com/OpenPecha-Data/IDFE38DD8
IDB311784,de,Aspiration Prayers,https://github.com/OpenPecha-Data/IDB311784
I91FF794E,es,Aspiration Prayers,https://github.com/OpenPecha-Data/I91FF794E
I8FFF80F8,fr,Aspiration Prayers,https://github.com/OpenPecha-Data/I8FFF80F8
I8EF22322,it,Aspiration Prayers,https://github.com/OpenPecha-Data/I8EF22322
ID45FAEA5,nl,Aspiration Prayers,https://github.com/OpenPecha-Data/ID45FAEA5
I84C5DC5C,pt,Aspiration Prayers,https://github.com/OpenPecha-Data/I84C5DC5C
ID1A41B10,zh,Aspiration Prayers,https://github.com/OpenPecha-Data/ID1A41B10
I49C77549,bo,Aspiration Prayers,https://github.com/OpenPecha-Data/I49C77549
I37391A93,en,Astrology Series,https://github.com/OpenPecha-Data/I37391A93
IB9F509C5,pt,Astrology Series,https://github.com/OpenPecha-Data/IB9F509C5
I24A9B230,bo,Astrology Series,https://github.com/OpenPecha-Data/I24A9B230
I5CEE1538,en,Auspiciousness Series,https://github.com/OpenPecha-Data/I5CEE1538
I04873C28,de,Auspiciousness Series,https://github.com/OpenPecha-Data/I04873C28
IB03B2C2F,es,Auspiciousness Series,https://github.com/OpenPecha-Data/IB03B2C2F
I001870B0,fr,Auspiciousness Series,https://github.com/OpenPecha-Data/I001870B0
IDD8FBBB6,pt,Auspiciousness Series,https://github.com/OpenPecha-Data/IDD8FBBB6
I4E33E9A8,zh,Auspiciousness Series,https://github.com/OpenPecha-Data/I4E33E9A8
I0BD1B388,bo,Auspiciousness Series,https://github.com/OpenPecha-Data/I0BD1B388
