Initial Pecha ID,Old ID,Title,Volume,Author,Source ID
[IEDBFA2B7](https://github.com/Openpecha-Data/IEDBFA2B7),[P004364],བོད་སིལ་བུའི་བྱུང་བ་བརྗོད་པ་ཤེལ་དཀར་ཕྲེང་བ་,,,bdr:bdr:W00KG09729
[I22886414](https://github.com/Openpecha-Data/I22886414),[P004365],ཚད་མ་རྣམ་འགྲེལ་གྱི་རྣམ་བཤད་ཐར་ལམ་གསལ་བྱེད། སྟོད་ཆ།,,,bdr:bdr:W3CN5051
[IE2C338E3](https://github.com/Openpecha-Data/IE2C338E3),[P004366],མ་གཅིག་ལབ་ཀྱི་སྒྲོན་མའི་རྣམ་ཐར་དང་གཅོད་ཀྱི་ཆོས་སྐོར་མ་འོངས་ལུང་བསྟན་བཅས་པ,,,bdr:bdr:W1KG1646
[I551DAF3A](https://github.com/Openpecha-Data/I551DAF3A),[P004367],གསུང་འབུམ། ཤེས་རབ་རིན་ཆེན,,,bdr:bdr:W2DB4577
[IE8125A83](https://github.com/Openpecha-Data/IE8125A83),[P004368],པདྨ་ཐང་ཡིག,,,bdr:bdr:W00KG03746
[I4AAF4D52](https://github.com/Openpecha-Data/I4AAF4D52),[P004369],ལུས་ཁམས་བདེ་ཐང་སྐོར་གྱི་ཤེས་བྱ ༦༦,,,bdr:bdr:W1KG21829
[IDBA6F366](https://github.com/Openpecha-Data/IDBA6F366),[P004370],ཁྲོས་མའི་སྒྲུབ་སྐོར།,,,bdr:bdr:W1KG9609
[I7D41BAAC](https://github.com/Openpecha-Data/I7D41BAAC),[P004371],སྡེ་དགེ་པར་ཁང་གི་དཀར་ཆག་ཞིབ་རྒྱས་སུ་བཀོད་པ་ཤེས་བྱའི་སྒོ་འབྱེད། ༼སི་ཁྲོན་མི་རིག་དཔེ་སྐྲུན་ཁང་།༽,,,bdr:bdr:W1KG9771
[I4C8E34EC](https://github.com/Openpecha-Data/I4C8E34EC),[P004372],མ་ཎི་བཀའ་འབུམ་ཆེན་མོ། ༼གློག་ཀླད་པར་མ།༽,,,bdr:bdr:W4CZ46031
[I76DD0EE4](https://github.com/Openpecha-Data/I76DD0EE4),[P004373],གྲོང་གསེབ་ཀྱི་དམངས་དོན་སྐོར་གྱི་རྩོད་གཞི།,,,bdr:bdr:W8LS18706
[I2B7D3623](https://github.com/Openpecha-Data/I2B7D3623),[P004374],དཔལ་རྡོ་རྗེ་འཇིགས་བྱེད་སོགས་ཆོས་སྐྱོང་འགའི་སྒྲུབ་སྐོར།,,,bdr:bdr:W1KG10000
[I4424E880](https://github.com/Openpecha-Data/I4424E880),[P004375],གཅོད་ཚོགས་ཀྱི་ལག་ལེན་སོགས,,,bdr:bdr:W23390
[I4949449D](https://github.com/Openpecha-Data/I4949449D),[P004376],རྩི་ཤིང་གི་ཞིང་ཁམས།,,,bdr:bdr:W1KG25557
[I81C928B8](https://github.com/Openpecha-Data/I81C928B8),[P004377],ཞལ་གདམས་བསྡུས་འགྲེལ་སྐོར།,,,bdr:bdr:W8LS19015
[I5D48AD4A](https://github.com/Openpecha-Data/I5D48AD4A),[P004378],གསུང་འབུམ། བློ་དགའ་,,,bdr:bdr:W00KG03846
[I59ECFCE6](https://github.com/Openpecha-Data/I59ECFCE6),[P004379],གསུང་འབུམ། དགེ་འདུན་དར་རྒྱས,,,bdr:bdr:W24890
[ID4DDDFD6](https://github.com/Openpecha-Data/ID4DDDFD6),[P004380],རི་ཆོས་གཏམ་ཀུན་ཏུ་བཟང་པོའི་སྒྲ་དབྱངས།,,,bdr:bdr:W3CN4738
[I41EA46AE](https://github.com/Openpecha-Data/I41EA46AE),[P004381],དབུ་མ་སྣང་བ།,,,bdr:bdr:W1AC223
[IB88FCFEF](https://github.com/Openpecha-Data/IB88FCFEF),[P004382],རྔོག་ལོ་ཙཱ་བའི་རྣམ་ཐར,,,bdr:bdr:W26461
[IC9CF4F4C](https://github.com/Openpecha-Data/IC9CF4F4C),[P004383],ཕར་ཕྱིན་སྤྱི་དོན།,,,bdr:bdr:W2CZ7900
[I001E9D31](https://github.com/Openpecha-Data/I001E9D31),[P004384],ཚད་མ་རིགས་རྒྱན།,,,bdr:bdr:W1KG16157
[I415D63F7](https://github.com/Openpecha-Data/I415D63F7),[P004385],ལས་ཀྱི་མེ་ལོང་གི་གཏམ་རྒྱུད་རྣམ་པར་བཤད་པ,,,bdr:bdr:W1CZ1877
[I234ED384](https://github.com/Openpecha-Data/I234ED384),[P004386],ཚད་མའི་དེ་ཁོ་ན་ཉིད་བསྡུས་པ,,,bdr:bdr:W12642
[I05890ED6](https://github.com/Openpecha-Data/I05890ED6),[P004387],རྡོ་རྗེའི་ཚིག་རྐང་།,,,bdr:bdr:W29567
[IC066D801](https://github.com/Openpecha-Data/IC066D801),[P004388],ཉིང་ཁྲི་ས་ཁུལ་གྱི་ལོ་རྒྱུས།,,,bdr:bdr:W1PD89994
[I9363F3B7](https://github.com/Openpecha-Data/I9363F3B7),[P004389],ཏེང་ཞའོ་ཕིན་གྱི་གཏམ་རྒྱུད།,,,bdr:bdr:W8LS20573
[I55A8487A](https://github.com/Openpecha-Data/I55A8487A),[P004390],ཁམས་སྤྲུལ་བསྟན་པའི་ཉི་མའི་གཏེར་བྱོན་དང་གསུང་ཐོར་བུ་སོགས,,,bdr:bdr:W1KG4192
[IB6CCA3EC](https://github.com/Openpecha-Data/IB6CCA3EC),[P004391],ཐར་འོད་སྦྱོང་གསུམ། ༼དཔལ་སྤུངས་པར་མ།༽,,,bdr:bdr:W1KG12138
[IADCDDD64](https://github.com/Openpecha-Data/IADCDDD64),[P004392],དུས་སྐབས་གསར་པའི་བོད་ཀྱི་སྒྲུང་གཏམ་ལ་དཔྱད་པ་བློ་གསར་དགྱེས་པའི་དགའ་སྟོན། ༼༡༩༧༨-༢༠༠༠༽,,,bdr:bdr:W29991
[I8BB1F9EB](https://github.com/Openpecha-Data/I8BB1F9EB),[P004393],གུ་རུའི་ཚིག་བདུན་གསོལ་འདེབས་ཀྱི་རྣམ་བཤད་རྡོ་རྗེའི་ཚིག་གི་མདུད་གྲོལ,,,bdr:bdr:W27606
[I3C416BD6](https://github.com/Openpecha-Data/I3C416BD6),[P004394],ཡི་དམ་དགོངས་འདུས་རྟ་མཆོག་རོལ་པའི་གཏེར་འབྱུང་དགའ་བའི་རྣ་རྒྱན་དང་། སྟག་ཤམ་དྲུག་པའི་གསན་ཡིག་ནོར་བུའི་ཕྲེང་བ།,,,bdr:bdr:W9086
[IA7C2FBA9](https://github.com/Openpecha-Data/IA7C2FBA9),[P004395],གཏེར་མཛོད་ལོ་རྒྱུས་གཅེས་བཏུས་བློ་གསལ་དགྱེས་པའི་འཛུམ་ཟེར,,,bdr:bdr:W00EGS1017219
[I358A6A95](https://github.com/Openpecha-Data/I358A6A95),[P004396],སྨན་བླའི་མདོ་ཆོག་བསྡུས་པ་བདུས་རྩིའི་བུམ་བཟང་,,,bdr:bdr:W3CN4945
[I4B645320](https://github.com/Openpecha-Data/I4B645320),[P004397],དེང་རབས་ཀྱི་བཟའ་བཏུང་གི་འཕྲོད་བསྟེན་བྱ་ཚུལ་མདོར་བསྡུས།,,,bdr:bdr:W1KG13770
[ID4D575A5](https://github.com/Openpecha-Data/ID4D575A5),[P004398],དཔལ་ནཱ་ལེནྡྲའི་ཉེར་མཁོའི་ཆོས་སྤྱོད་སྐལ་བཟང་ཐར་ལམ་བགྲོད་པའི་གཤོག་གཟུང་།༼ཚར་པའི་དཔེ་ཚོགས།༽,,,bdr:bdr:W3CN5138
[I15F49B56](https://github.com/Openpecha-Data/I15F49B56),[P004399],གནམ་མཚོའི་ལོ་རྒྱུས་རིག་གནས་དཔེ་ཚོགས། ༼༣,,,bdr:
[I76D1EFFF](https://github.com/Openpecha-Data/I76D1EFFF),[P004400],སྔོན་མོ་སྤང་ལས་འཁྲུངས་པའི་སེམས་ཀྱི་རོལ་མོ,,,bdr:bdr:W20852
[I9D644A13](https://github.com/Openpecha-Data/I9D644A13),[P004401],འདས་ལོག་ལྷ་མོ་ལྷམ་གཅུང་གི་རྣམ་ཐར་དམྱལ་བ་འགྲིམ་པའི་ལོ་རྒྱུས,,,bdr:bdr:W27520
[I102C4A21](https://github.com/Openpecha-Data/I102C4A21),[P004402],མེས་པོའི་དགོངས་རྒྱན,,,bdr:bdr:W2DB4626
[I7042FA02](https://github.com/Openpecha-Data/I7042FA02),[P004403],དིང་གླིང་ཁེར་འབུད།,,,bdr:bdr:W1PD159526
[IC09BAB7D](https://github.com/Openpecha-Data/IC09BAB7D),[P004404],ཚད་མ་རྣམ་འགྲེལ་གྱི་དཀའ་འགྲེལ་དགོངས་པ་རབ་གསལ།,,,bdr:bdr:W1KG8725
[I2535D547](https://github.com/Openpecha-Data/I2535D547),[P004405],དབང་གོང་མའི་ཆོ་ག་,,,bdr:bdr:W1CZ1297
[I9C27D32E](https://github.com/Openpecha-Data/I9C27D32E),[P004406],ལོ་བརྒྱའི་ལོ་ཐོ།,,,bdr:bdr:W8LS20418
[IEE154221](https://github.com/Openpecha-Data/IEE154221),[P004407],གསུང་རྩོམ། ཚེ་བརྟན་ཕུན་ཚོགས,,,bdr:bdr:W1JM1
[IE5C52D40](https://github.com/Openpecha-Data/IE5C52D40),[P004408],འཕགས་པ་གླང་རུ་ལུང་བསྟན,,,bdr:bdr:W1CZ1115
[I5DAC1EBA](https://github.com/Openpecha-Data/I5DAC1EBA),[P004409],དོར་ཞིའི་གསུང་རྩོམ་ཐོར་བུ།,,,bdr:bdr:W14133
[IA3C0BEB5](https://github.com/Openpecha-Data/IA3C0BEB5),[P004410],ཚེར་མའི་ལམ་གྱི་ང་རོ།,,,bdr:bdr:W1KG518
[IF9F86F18](https://github.com/Openpecha-Data/IF9F86F18),[P004411],བོད་ཀྱི་སྨན་རྩིས་ཆེད་རྩོམ་ཕྱོགས་བསྡུས།,,,bdr:bdr:W1KG21754
[I2E2E5BA1](https://github.com/Openpecha-Data/I2E2E5BA1),[P004412],བརྡ་གསར་རྙིང་གི་ཁྱད་པར་བསྟན་པ་གསར་བུའི་བློ་གྲོས་སྐྱེད་བྱེད།,,,bdr:bdr:W7545
[ICFAAA1EC](https://github.com/Openpecha-Data/ICFAAA1EC),[P004413],ཡང་གཏེར་རྩ་གསུམ་དྲིལ་སྒྲུབ་ཀྱི་འདོན་ཆ་དང་ཟིན་བྲིས།༼རྒྱ་བོད་ཤན་སྦྱར།༽,,,bdr:bdr:W2PD20789
[I9924416B](https://github.com/Openpecha-Data/I9924416B),[P004414],ལེགས་པར་གསུངས་པ་འདུལ་བ་རྒྱ་མཚོའི་སྙིང་པོ་གསལ་བྱེད།,,,bdr:bdr:W1KG24467
[IEABED393](https://github.com/Openpecha-Data/IEABED393),[P004415],རི་ཆོས་ངེས་དོན་རྒྱ་མཚོ,,,bdr:bdr:W1KG1869
[I5D737F5F](https://github.com/Openpecha-Data/I5D737F5F),[P004416],བོད་ཀྱི་དེང་རབས་སྙན་ངག་རིག་པ།,,,bdr:bdr:W1AC436
[IAB91C1DB](https://github.com/Openpecha-Data/IAB91C1DB),[P004417],ཆོས་ཀྱི་བརྗེད་བྱང་།,,,bdr:bdr:W1KG9801
[IC2BA9B49](https://github.com/Openpecha-Data/IC2BA9B49),[P004418],བཀའ་པོད་ཆེན་པོ་ལྔའི་འཆད་ཉན་གྱི་གཡང་འབོད།,,,bdr:bdr:W8LS17844
[I09057B09](https://github.com/Openpecha-Data/I09057B09),[P004419],དྲང་ངེས་རྣམ་བཤད་བསྟན་པའི་སྒྲོན་མེ,,,bdr:bdr:W8621
[I8A7987A8](https://github.com/Openpecha-Data/I8A7987A8),[P004420],ལག་ལེན་པོད་དམར།,,,bdr:bdr:W3CN6458
[I5AD14136](https://github.com/Openpecha-Data/I5AD14136),[P004421],སྡེ་དགེའི་བསྟན་འགྱུར་དཀར་ཆག་ཞིབ་གསལ་བཀོད་པ།,,,bdr:bdr:W1KG9277
[I456AD975](https://github.com/Openpecha-Data/I456AD975),[P004422],གསུང་འབུམ། གང་ཤར་དབང་པོ,,,bdr:bdr:W2CZ6597
[IC16444B9](https://github.com/Openpecha-Data/IC16444B9),[P004423],དགྲ་ལྷའི་བསངས་ཆོག་དང་མཆོད་སྦྱིན་བསང་གི་ཆོ་ག,,,bdr:bdr:W3MS52
[I26972DAA](https://github.com/Openpecha-Data/I26972DAA),[P004424],འདུལ་ཊཱིཀ་ཉི་མའི་འོད་ཟེར།,,,bdr:bdr:W3CN4705
[I2D9318A7](https://github.com/Openpecha-Data/I2D9318A7),[P004425],དཔལ་ཡུལ་སྔ་འགྱུར་མཐོ་སློབ་མདོ་སྔགས་ཐོས་བསམ་དར་རྒྱས་གླིང་གི་ལོ་རིམ་དགུའི་སློབ་ཚན།,,,bdr:bdr:W2PD19446
[I3FEC7B32](https://github.com/Openpecha-Data/I3FEC7B32),[P004426],ཕྱིར་མིག,,,bdr:bdr:W8LS20486
[IA5211BA5](https://github.com/Openpecha-Data/IA5211BA5),[P004427],དཔལ་མཁའ་འགྲོ་སྙན་རྒྱུད་ཀྱི་སྒོམ་དོན་གསལ་བར་བྱེད་པ་རྣམ་ཀུན་མཆོག་གི་བདེ་བར་བསྡོམ་པའི་ངེས་གནས,,,bdr:bdr:W27488
[IFAB93809](https://github.com/Openpecha-Data/IFAB93809),[P004428],གསར་འགྱུར་རིག་པའི་གཞུང་ལུགས་ཀྱི་བསླབ་གཞི།,,,bdr:bdr:W8LS19126
[IF13E8148](https://github.com/Openpecha-Data/IF13E8148),[P004429],གྲོང་གསེབ་ཀྱི་རྒྱུན་འབྱུང་བྱས་ཉེས་དང་དེ་དག་གི་སྔོན་འགོག་ཐབས་ལམ།,,,bdr:bdr:W8LS18913
[I3864355D](https://github.com/Openpecha-Data/I3864355D),[P004430],ཕུག་ལུགས་རྩིས་ཀྱི་ལེགས་བཤད་བཻ་ཌཱུར་དཀར་པོ།,,,bdr:bdr:W3CN5026
[I414C1D12](https://github.com/Openpecha-Data/I414C1D12),[P004431],བོད་ཀྱི་ཡི་གེའི་རྣམ་བཤད།,,,bdr:bdr:W3CN3228
[I2321C727](https://github.com/Openpecha-Data/I2321C727),[P004432],ཊཱིཀ་ཆེན་དགོངས་པ་རབ་གསལ།,,,bdr:bdr:W3CN4816
[I64C14AF7](https://github.com/Openpecha-Data/I64C14AF7),[P004433],བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་ལ་འཇུག་པའི་དཀའ་འགྲེལ,,,bdr:bdr:W21708
[I71455114](https://github.com/Openpecha-Data/I71455114),[P004434],སྲིད་གཞུང་གི་ལས་དོན་སྙན་ཞུ།,,,bdr:bdr:W1KG25710
[I9AAC6665](https://github.com/Openpecha-Data/I9AAC6665),[P004435],ལམ་རིམ་ཆེན་མོ།,,,bdr:bdr:W4CZ74526
[I4D55C4B9](https://github.com/Openpecha-Data/I4D55C4B9),[P004436],ལྕགས་ཟམ་རྫོང་གི་ས་ཆའི་མིང་བཏུས།,,,bdr:bdr:W3CN2160
[I9FB18349](https://github.com/Openpecha-Data/I9FB18349),[P004438],གསུང་འབུམ། མཁས་གྲུབ་རྗེ། （ཞོལ་པར་མ། ལྡི་ལིར་བསྐྱར་པར་བརྒྱབ་པ།）,,,bdr:bdr:W384
[I04FBF136](https://github.com/Openpecha-Data/I04FBF136),[P004439],བྱང་ཆུབ་གཞུང་ལམ་དང་རྩ་ལྟུང་རྣམ་བཤད,,,bdr:bdr:W21619
[I9C9F9C0A](https://github.com/Openpecha-Data/I9C9F9C0A),[P004440],མདོ་སྡེ་བསྐལ་བཟང་།,,,bdr:bdr:W4CZ58511
[IEABF449E](https://github.com/Openpecha-Data/IEABF449E),[P004441],སྙན་ངག་གི་བསྟན་བཅོས་མེ་ལོང་གི་རྩ་བ་དང་འགྲེལ་པ་དབྱངས་ཅན་དགྱེས་པའི་གླུ་དབྱངས།,,,bdr:bdr:W293
[I082E9B8C](https://github.com/Openpecha-Data/I082E9B8C),[P004442],དུག་ནད་གསོ་བ། བཅོས་སྒྲིག་མ།,,,bdr:bdr:W8LS18526
[I04765D70](https://github.com/Openpecha-Data/I04765D70),[P004443],སྨྱུང་བར་གནས་པའི་སྒྲུབ་ཐབས་དང་འབྲེལ་བའི་ཕན་ཡོན་དང་ཉམས་ཁྲིད་ཐེག་པ་མཆོག་གི་སྒོ་འབྱེད་སོགས།,,,bdr:bdr:W3CN5417
[I4226F117](https://github.com/Openpecha-Data/I4226F117),[P004444],རྒྱ་བོད་ཀྱི་ཆོས་འབྱུང་རིན་པོ་ཆེ།,,,bdr:bdr:W1KG12370
[I4CE0A254](https://github.com/Openpecha-Data/I4CE0A254),[P004445],གྲོང་གསེབ་ཀྱི་ཏང་རྩ་འཛུགས་འཛུགས་སྐྱོང་བྱེད་ཕྱོགས།,,,bdr:bdr:W8LS18772
[I5973607E](https://github.com/Openpecha-Data/I5973607E),[P004446],中国历史地图集,,,bdr:bdr:W3PD109
[I1A434AA7](https://github.com/Openpecha-Data/I1A434AA7),[P004447],དུས་འབྲེལ་གསོ་སྦྱོང་ཚོགས་པའི་ཉི་མ།,,,bdr:bdr:W8LS18072
[I1164F4B2](https://github.com/Openpecha-Data/I1164F4B2),[P004448],མ་འོངས་ལུང་བསྟན་དངུལ་དཀར་མེ་ལོང,,,bdr:bdr:W23376
[IA36AFE33](https://github.com/Openpecha-Data/IA36AFE33),[P004449],སྲོང་བཙན་ཚངས་དབྱངས། ༼དུས་དེབ།༽,,,bdr:bdr:W1KG14649
[I35053403](https://github.com/Openpecha-Data/I35053403),[P004450],འཇིགས་བྱེད་ལྷ་བཅུ་གསུམ་གྱི་བསྐྱེད་རྫོགས་ཁྲིད་ཡིག,,,bdr:bdr:W2CZ5669
[I222252CC](https://github.com/Openpecha-Data/I222252CC),[P004451],ན་ལེནྡྲའི་བསྐང་གསོ།,,,bdr:bdr:W1KG9603
[I4FBBFBBB](https://github.com/Openpecha-Data/I4FBBFBBB),[P004452],ཀྲུང་གོའི་བོད་ས་གནས་ཀྱི་ལོ་རྒྱུས་ཡིག་ཚང་ཕྱོགས་བཏུས,,,bdr:bdr:W20830
[I9B8C4E13](https://github.com/Openpecha-Data/I9B8C4E13),[P004453],རྟ་ནག་ཐུབ་བསྟན་རྣམ་རྒྱལ་གྱི་རྟེན་གདན་རབས་དང་བཅས་པའི་ལོ་རྒྱུས་མདོ་ཙམ་བརྗོད་པ་ངོ་མཚར་དད་པའི་སྒོ་འབྱེད།,,,bdr:bdr:W1KG17212
